,Date,Ticker,Dividend,Stock Price,Dividend Yield (%)
1874,1997-02-27 00:00:00-05:00,HHS,0.066667,,
1875,1997-03-05 00:00:00-05:00,RIG,0.042882,,
1876,1997-03-05 00:00:00-05:00,LUMN,0.040889,,
1877,1997-03-05 00:00:00-05:00,CIK,0.06,,
1878,1997-03-06 00:00:00-05:00,IHT,0.1,,
1879,1997-03-07 00:00:00-05:00,ASRV,0.1,,
1880,1997-03-12 00:00:00-05:00,PW,0.138,,
1881,1997-03-12 00:00:00-05:00,SSL,0.128,,
1882,1997-03-12 00:00:00-05:00,MIN,0.048,,
1883,1997-03-12 00:00:00-05:00,MGF,0.044,,
1884,1997-03-12 00:00:00-05:00,MMT,0.052,,
1885,1997-03-13 00:00:00-05:00,CATO,0.026667,,
1886,1997-03-18 00:00:00-05:00,PPT,0.055,,
1887,1997-03-18 00:00:00-05:00,AVD,0.006198,,
1888,1997-03-18 00:00:00-05:00,GCV,0.12,,
1889,1997-03-18 00:00:00-05:00,PIM,0.052,,
1890,1997-03-20 00:00:00-05:00,HIO,0.093,,
1891,1997-03-26 00:00:00-05:00,MBI,0.126667,,
1892,1997-03-26 00:00:00-05:00,CXE,0.046,,
1893,1997-03-26 00:00:00-05:00,TSI,0.21,,
1894,1997-03-26 00:00:00-05:00,CIF,0.057,,
1895,1997-03-26 00:00:00-05:00,CMU,0.042,,
1896,1997-03-27 00:00:00-05:00,CULP,0.032,,
1897,1997-04-03 00:00:00-05:00,CIK,0.06,,
1898,1997-04-09 00:00:00-04:00,SUP,0.06,,
1899,1997-04-11 00:00:00-04:00,MIN,0.048,,
1900,1997-04-11 00:00:00-04:00,MMT,0.052,,
1901,1997-04-11 00:00:00-04:00,BDN,0.35,,
1902,1997-04-11 00:00:00-04:00,SVC,0.585899,,
1903,1997-04-11 00:00:00-04:00,AP,0.06,,
1904,1997-04-11 00:00:00-04:00,MGF,0.043,,
1905,1997-04-11 00:00:00-04:00,BPT,0.551,,
1906,1997-04-16 00:00:00-04:00,FARM,0.06,,
1907,1997-04-17 00:00:00-04:00,PPT,0.055,,
1908,1997-04-17 00:00:00-04:00,PIM,0.052,,
1909,1997-04-18 00:00:00-04:00,HIO,0.093,,
1910,1997-04-24 00:00:00-04:00,ELSE,0.02,,
1911,1997-04-28 00:00:00-04:00,CXE,0.046,,
1912,1997-04-28 00:00:00-04:00,MERC,0.03,,
1913,1997-04-28 00:00:00-04:00,CIF,0.057,,
1914,1997-04-28 00:00:00-04:00,CMU,0.042,,
1915,1997-04-30 00:00:00-04:00,UFI,0.33,,
1916,1997-05-05 00:00:00-04:00,CIK,0.06,,
1917,1997-05-07 00:00:00-04:00,PHX,0.008333,,
1918,1997-05-13 00:00:00-04:00,MMT,0.052,,
1919,1997-05-13 00:00:00-04:00,MGF,0.043,,
1920,1997-05-13 00:00:00-04:00,MIN,0.048,,
1921,1997-05-14 00:00:00-04:00,NRT,0.318,,
1922,1997-05-15 00:00:00-04:00,NNBR,0.08,,
1923,1997-05-16 00:00:00-04:00,PPT,0.06,,
1924,1997-05-16 00:00:00-04:00,PIM,0.056,,
1925,1997-05-22 00:00:00-04:00,HIO,0.093,,
1926,1997-05-28 00:00:00-04:00,CMU,0.042,,
1927,1997-05-28 00:00:00-04:00,CXE,0.046,,
1928,1997-05-28 00:00:00-04:00,CIF,0.057,,
1929,1997-05-28 00:00:00-04:00,MARPS,0.492,,
1930,1997-05-28 00:00:00-04:00,RIG,0.042882,,
1931,1997-05-29 00:00:00-04:00,IHT,0.05,,
1932,1997-05-29 00:00:00-04:00,HHS,0.066667,,
1933,1997-05-29 00:00:00-04:00,CATO,0.026667,,
1934,1997-05-29 00:00:00-04:00,TEF,0.102583,,
1935,1997-06-02 00:00:00-04:00,ASRV,0.116667,,
1936,1997-06-04 00:00:00-04:00,LUMN,0.040889,,
1937,1997-06-04 00:00:00-04:00,CIK,0.06,,
1938,1997-06-10 00:00:00-04:00,PW,0.14,,
1939,1997-06-12 00:00:00-04:00,MGF,0.042,,
1940,1997-06-12 00:00:00-04:00,MMT,0.052,,
1941,1997-06-12 00:00:00-04:00,DSWL,0.177778,,
1942,1997-06-12 00:00:00-04:00,MIN,0.048,,
1943,1997-06-18 00:00:00-04:00,GCV,0.12,,
1944,1997-06-18 00:00:00-04:00,PIM,0.056,,
1945,1997-06-18 00:00:00-04:00,PPT,0.06,,
1946,1997-06-18 00:00:00-04:00,SUNE,270.0,,
1947,1997-06-20 00:00:00-04:00,HIO,0.093,,
1948,1997-06-24 00:00:00-04:00,CULP,0.035,,
1949,1997-06-25 00:00:00-04:00,MBI,0.126667,,
1950,1997-06-26 00:00:00-04:00,BDN,0.36,,
1951,1997-06-26 00:00:00-04:00,CMU,0.042,,
1952,1997-06-26 00:00:00-04:00,CXE,0.046,,
1953,1997-06-26 00:00:00-04:00,CIF,0.057,,
1954,1997-06-26 00:00:00-04:00,TSI,0.21,,
1955,1997-06-26 00:00:00-04:00,IAF,0.09,,
1956,1997-07-01 00:00:00-04:00,SUP,0.07,,
1957,1997-07-01 00:00:00-04:00,NTZ,0.765,,
1958,1997-07-03 00:00:00-04:00,CIK,0.06,,
1959,1997-07-10 00:00:00-04:00,CARV,0.75,,
1960,1997-07-11 00:00:00-04:00,MMT,0.052,,
1961,1997-07-11 00:00:00-04:00,AP,0.06,,
1962,1997-07-11 00:00:00-04:00,MIN,0.049,,
1963,1997-07-11 00:00:00-04:00,MGF,0.042,,
1964,1997-07-16 00:00:00-04:00,FARM,0.06,,
1965,1997-07-17 00:00:00-04:00,RCG,0.08,,
1966,1997-07-17 00:00:00-04:00,PPT,0.06,,
1967,1997-07-17 00:00:00-04:00,BPT,0.399,,
1968,1997-07-17 00:00:00-04:00,PIM,0.056,,
1969,1997-07-18 00:00:00-04:00,HIO,0.093,,
1970,1997-07-23 00:00:00-04:00,ELSE,0.02,,
1971,1997-07-29 00:00:00-04:00,CMU,0.042,,
1972,1997-07-29 00:00:00-04:00,CIF,0.057,,
1973,1997-07-29 00:00:00-04:00,CXE,0.046,,
1974,1997-07-30 00:00:00-04:00,EDUC,0.005,,
1975,1997-07-30 00:00:00-04:00,UFI,0.42,,
1976,1997-08-05 00:00:00-04:00,CIK,0.06,,
1977,1997-08-07 00:00:00-04:00,PHX,0.008333,,
1978,1997-08-12 00:00:00-04:00,NNBR,0.08,,
1979,1997-08-13 00:00:00-04:00,MMT,0.05,,
1980,1997-08-13 00:00:00-04:00,MGF,0.042,,
1981,1997-08-13 00:00:00-04:00,MIN,0.048,,
1982,1997-08-13 00:00:00-04:00,NRT,0.36,,
1983,1997-08-18 00:00:00-04:00,PPT,0.06,,
1984,1997-08-18 00:00:00-04:00,PIM,0.056,,
1985,1997-08-22 00:00:00-04:00,HIO,0.093,,
1986,1997-08-27 00:00:00-04:00,CXE,0.046,,
1987,1997-08-27 00:00:00-04:00,CIF,0.057,,
1988,1997-08-27 00:00:00-04:00,MARPS,0.478,,
1989,1997-08-27 00:00:00-04:00,CMU,0.042,,
1990,1997-08-28 00:00:00-04:00,HHS,0.066667,,
1991,1997-08-29 00:00:00-04:00,ASRV,0.116667,,
1992,1997-09-03 00:00:00-04:00,PW,0.135,,
1993,1997-09-03 00:00:00-04:00,RIG,0.042882,,
1994,1997-09-03 00:00:00-04:00,LUMN,0.040889,,
1995,1997-09-04 00:00:00-04:00,CIK,0.06,,
1996,1997-09-05 00:00:00-04:00,BDN,0.36,,
1997,1997-09-11 00:00:00-04:00,MIN,0.047,,
1998,1997-09-11 00:00:00-04:00,CATO,0.026667,,
1999,1997-09-11 00:00:00-04:00,MMT,0.05,,
2000,1997-09-11 00:00:00-04:00,MGF,0.042,,
2001,1997-09-15 00:00:00-04:00,GCV,0.12,,
2002,1997-09-17 00:00:00-04:00,SUNE,54000.0,,
2003,1997-09-18 00:00:00-04:00,PIM,0.056,,
2004,1997-09-18 00:00:00-04:00,PPT,0.06,,
2005,1997-09-19 00:00:00-04:00,HIO,0.093,,
2006,1997-09-23 00:00:00-04:00,ABEV,0.005233,,
2007,1997-09-24 00:00:00-04:00,SSL,0.072,,
2008,1997-09-25 00:00:00-04:00,MBI,0.13,,
2009,1997-09-26 00:00:00-04:00,TSI,0.21,,
2010,1997-09-26 00:00:00-04:00,CIF,0.057,,
2011,1997-09-26 00:00:00-04:00,CXE,0.046,,
2012,1997-09-26 00:00:00-04:00,CULP,0.035,,
2013,1997-09-26 00:00:00-04:00,CMU,0.042,,
2014,1997-10-03 00:00:00-04:00,CIK,0.06,,
2015,1997-10-07 00:00:00-04:00,SIF,0.15,,
2016,1997-10-08 00:00:00-04:00,SUP,0.07,,
2017,1997-10-08 00:00:00-04:00,RAVE,0.06,,
2018,1997-10-10 00:00:00-04:00,AP,0.06,,
2019,1997-10-10 00:00:00-04:00,MGF,0.041,,
2020,1997-10-10 00:00:00-04:00,BPT,0.51,,
2021,1997-10-10 00:00:00-04:00,MIN,0.045,,
2022,1997-10-10 00:00:00-04:00,MMT,0.05,,
2023,1997-10-15 00:00:00-04:00,FARM,0.06,,
2024,1997-10-16 00:00:00-04:00,PIM,0.056,,
2025,1997-10-16 00:00:00-04:00,PPT,0.06,,
2026,1997-10-22 00:00:00-04:00,ELSE,0.02,,
2027,1997-10-22 00:00:00-04:00,SVC,0.61569,,
2028,1997-10-23 00:00:00-04:00,NAT,0.29351,,
2029,1997-10-24 00:00:00-04:00,HIO,0.093,,
2030,1997-10-28 00:00:00-05:00,RCG,0.08,,
2031,1997-10-29 00:00:00-05:00,CIF,0.057,,
2032,1997-10-29 00:00:00-05:00,CXE,0.046,,
2033,1997-10-29 00:00:00-05:00,CMU,0.041,,
2034,1997-11-05 00:00:00-05:00,UFI,0.42,,
2035,1997-11-05 00:00:00-05:00,CIK,0.06,,
2036,1997-11-06 00:00:00-05:00,RES,0.003292,,
2037,1997-11-07 00:00:00-05:00,PHX,0.008333,,
2038,1997-11-10 00:00:00-05:00,NNBR,0.08,,
2039,1997-11-12 00:00:00-05:00,MGF,0.041,,
2040,1997-11-12 00:00:00-05:00,NRT,0.34,,
2041,1997-11-12 00:00:00-05:00,MMT,0.05,,
2042,1997-11-12 00:00:00-05:00,MIN,0.044,,
2043,1997-11-18 00:00:00-05:00,PPT,0.06,,
2044,1997-11-18 00:00:00-05:00,PIM,0.056,,
2045,1997-11-20 00:00:00-05:00,HIO,0.093,,
2046,1997-11-24 00:00:00-05:00,SSP,0.173026,,
2047,1997-11-25 00:00:00-05:00,CXE,0.046,,
2048,1997-11-25 00:00:00-05:00,CIF,0.057,,
2049,1997-11-25 00:00:00-05:00,MARPS,0.442,,
2050,1997-11-25 00:00:00-05:00,CMU,0.041,,
2051,1997-11-26 00:00:00-05:00,EQS,0.454545,,
2052,1997-11-26 00:00:00-05:00,HHS,0.066667,,
2053,1997-11-28 00:00:00-05:00,DSWL,0.133333,,
2054,1997-12-01 00:00:00-05:00,ASRV,0.116667,,
2055,1997-12-03 00:00:00-05:00,RIG,0.042882,,
2056,1997-12-03 00:00:00-05:00,LUMN,0.040889,,
2057,1997-12-03 00:00:00-05:00,CIK,0.06,,
2058,1997-12-03 00:00:00-05:00,PW,0.135,,
2059,1997-12-11 00:00:00-05:00,MGF,0.04,,
2060,1997-12-11 00:00:00-05:00,MIN,0.043,,
2061,1997-12-11 00:00:00-05:00,BDN,0.37,,
2062,1997-12-11 00:00:00-05:00,MMT,0.048,,
2063,1997-12-11 00:00:00-05:00,JOB,0.395257,,
2064,1997-12-15 00:00:00-05:00,GCV,0.6,,
2065,1997-12-18 00:00:00-05:00,CATO,0.026667,,
2066,1997-12-18 00:00:00-05:00,HIO,0.093,,
2067,1997-12-18 00:00:00-05:00,PIM,0.056,,
2068,1997-12-18 00:00:00-05:00,PPT,0.06,,
2069,1997-12-24 00:00:00-05:00,MBI,0.13,,
2070,1997-12-26 00:00:00-05:00,SIEB,0.0225,,
2071,1997-12-26 00:00:00-05:00,CULP,0.035,,
2072,1997-12-29 00:00:00-05:00,TSI,0.24,,
2073,1997-12-29 00:00:00-05:00,SVC,0.625621,,
2074,1997-12-29 00:00:00-05:00,IAF,0.233,,
2075,1997-12-29 00:00:00-05:00,CUBA,0.011605,,
2076,1997-12-29 00:00:00-05:00,CIK,0.06,,
2077,1997-12-29 00:00:00-05:00,ASRV,0.116667,,
2078,1997-12-29 00:00:00-05:00,CXE,0.046,,
2079,1997-12-29 00:00:00-05:00,CIF,0.065,,
2080,1997-12-29 00:00:00-05:00,HIO,0.093,,
2081,1997-12-29 00:00:00-05:00,CMU,0.041,,
2082,1997-12-31 00:00:00-05:00,SID,0.081667,,
2083,1998-01-02 00:00:00-05:00,CIK,0.06,,
2084,1998-01-06 00:00:00-05:00,RCG,0.08,,
2085,1998-01-07 00:00:00-05:00,RAVE,0.06,,
2086,1998-01-08 00:00:00-05:00,SUP,0.07,,
2087,1998-01-08 00:00:00-05:00,OSUR,1.6,,
2088,1998-01-13 00:00:00-05:00,MMT,0.048,,
2089,1998-01-13 00:00:00-05:00,AP,0.09,,
2090,1998-01-13 00:00:00-05:00,MIN,0.046,,
2091,1998-01-13 00:00:00-05:00,MGF,0.041,,
2092,1998-01-14 00:00:00-05:00,TEF,0.072857,,
2093,1998-01-14 00:00:00-05:00,FARM,0.065,,
2094,1998-01-15 00:00:00-05:00,PPT,0.06,,
2095,1998-01-15 00:00:00-05:00,PIM,0.056,,
2096,1998-01-23 00:00:00-05:00,NAT,0.391347,,
2097,1998-01-23 00:00:00-05:00,HIO,0.093,,
2098,1998-01-23 00:00:00-05:00,ELSE,0.02,,
2099,1998-01-27 00:00:00-05:00,BPT,0.438,,
2100,1998-01-28 00:00:00-05:00,UFI,0.42,,
2101,1998-01-28 00:00:00-05:00,CXE,0.046,,
2102,1998-01-28 00:00:00-05:00,CMU,0.041,,
2103,1998-01-28 00:00:00-05:00,CIF,0.057,,
2104,1998-02-04 00:00:00-05:00,CIK,0.06,,
2105,1998-02-06 00:00:00-05:00,RES,0.004609,,
2106,1998-02-10 00:00:00-05:00,PHX,0.008333,,
2107,1998-02-11 00:00:00-05:00,MGF,0.041,,
2108,1998-02-11 00:00:00-05:00,NRT,0.378,,
2109,1998-02-11 00:00:00-05:00,MIN,0.044,,
2110,1998-02-11 00:00:00-05:00,MMT,0.048,,
2111,1998-02-12 00:00:00-05:00,SIF,0.05,,
2112,1998-02-18 00:00:00-05:00,PPT,0.06,,
2113,1998-02-18 00:00:00-05:00,PIM,0.056,,
2114,1998-02-20 00:00:00-05:00,HIO,0.093,,
2115,1998-02-25 00:00:00-05:00,SSP,0.173026,,
2116,1998-02-25 00:00:00-05:00,CIF,0.057,,
2117,1998-02-25 00:00:00-05:00,MARPS,0.44,,
2118,1998-02-25 00:00:00-05:00,CXE,0.046,,
2119,1998-02-25 00:00:00-05:00,CMU,0.041,,
2120,1998-02-26 00:00:00-05:00,HHS,0.1,,
2121,1998-03-04 00:00:00-05:00,RIG,0.042882,,
2122,1998-03-04 00:00:00-05:00,CIK,0.06,,
2123,1998-03-05 00:00:00-05:00,LUMN,0.043556,,
2124,1998-03-06 00:00:00-05:00,ASRV,0.116667,,
2125,1998-03-06 00:00:00-05:00,NNBR,0.08,,
2126,1998-03-11 00:00:00-05:00,AVD,0.007231,,
2127,1998-03-11 00:00:00-05:00,PW,0.135,,
2128,1998-03-12 00:00:00-05:00,MMT,0.048,,
2129,1998-03-12 00:00:00-05:00,MGF,0.039,,
2130,1998-03-12 00:00:00-05:00,CATO,0.03,,
2131,1998-03-12 00:00:00-05:00,MIN,0.043,,
2132,1998-03-13 00:00:00-05:00,GCV,0.2,,
2133,1998-03-18 00:00:00-05:00,PPT,0.06,,
2134,1998-03-18 00:00:00-05:00,SUNE,270.0,,
2135,1998-03-18 00:00:00-05:00,SSL,0.068,,
2136,1998-03-18 00:00:00-05:00,SIEB,0.0225,,
2137,1998-03-18 00:00:00-05:00,PIM,0.056,,
2138,1998-03-20 00:00:00-05:00,HIO,0.089,,
2139,1998-03-25 00:00:00-05:00,BDN,0.37,,
2140,1998-03-26 00:00:00-05:00,MBI,0.133333,,
2141,1998-03-27 00:00:00-05:00,CIF,0.057,,
2142,1998-03-27 00:00:00-05:00,CMU,0.041,,
2143,1998-03-27 00:00:00-05:00,IAF,0.228,,
2144,1998-03-27 00:00:00-05:00,CXE,0.046,,
2145,1998-03-27 00:00:00-05:00,TSI,0.21,,
2146,1998-03-31 00:00:00-05:00,CULP,0.035,,
2147,1998-04-03 00:00:00-05:00,CIK,0.06,,
2148,1998-04-07 00:00:00-04:00,SUP,0.07,,
2149,1998-04-07 00:00:00-04:00,RCG,0.08,,
2150,1998-04-08 00:00:00-04:00,RAVE,0.06,,
2151,1998-04-13 00:00:00-04:00,MGF,0.039,,
2152,1998-04-13 00:00:00-04:00,MIN,0.043,,
2153,1998-04-13 00:00:00-04:00,MMT,0.048,,
2154,1998-04-13 00:00:00-04:00,AP,0.09,,
2155,1998-04-15 00:00:00-04:00,FARM,0.065,,
2156,1998-04-15 00:00:00-04:00,BPT,0.147,,
2157,1998-04-16 00:00:00-04:00,PIM,0.056,,
2158,1998-04-16 00:00:00-04:00,PPT,0.06,,
2159,1998-04-17 00:00:00-04:00,HIO,0.089,,
2160,1998-04-21 00:00:00-04:00,ABEV,0.004867,,
2161,1998-04-23 00:00:00-04:00,TURN,2.25,,
2162,1998-04-23 00:00:00-04:00,NAT,0.271986,,
2163,1998-04-23 00:00:00-04:00,ELSE,0.02,,
2164,1998-04-28 00:00:00-04:00,CIF,0.057,,
2165,1998-04-28 00:00:00-04:00,CMU,0.041,,
2166,1998-04-28 00:00:00-04:00,CXE,0.046,,
2167,1998-04-28 00:00:00-04:00,MERC,0.04,,
2168,1998-04-29 00:00:00-04:00,UFI,0.42,,
2169,1998-05-01 00:00:00-04:00,LCUT,0.062,,
2170,1998-05-01 00:00:00-04:00,SID,0.02,,
2171,1998-05-05 00:00:00-04:00,CIK,0.06,,
2172,1998-05-06 00:00:00-04:00,RES,0.004609,,
2173,1998-05-07 00:00:00-04:00,PHX,0.008333,,
2174,1998-05-08 00:00:00-04:00,NRT,0.39,,
2175,1998-05-12 00:00:00-04:00,NTZ,1.37,,
2176,1998-05-13 00:00:00-04:00,MGF,0.039,,
2177,1998-05-13 00:00:00-04:00,MIN,0.041,,
2178,1998-05-13 00:00:00-04:00,MMT,0.048,,
2179,1998-05-14 00:00:00-04:00,TEF,0.091641,,
2180,1998-05-15 00:00:00-04:00,SIF,0.05,,
2181,1998-05-18 00:00:00-04:00,PPT,0.063,,
2182,1998-05-18 00:00:00-04:00,PIM,0.06,,
2183,1998-05-20 00:00:00-04:00,NNBR,0.08,,
2184,1998-05-21 00:00:00-04:00,HIO,0.089,,
2185,1998-05-22 00:00:00-04:00,SSP,0.173026,,
2186,1998-05-27 00:00:00-04:00,CXE,0.046,,
2187,1998-05-27 00:00:00-04:00,CIF,0.057,,
2188,1998-05-27 00:00:00-04:00,MARPS,0.402,,
2189,1998-05-27 00:00:00-04:00,CMU,0.041,,
2190,1998-05-28 00:00:00-04:00,CATO,0.03,,
2191,1998-05-28 00:00:00-04:00,HHS,0.1,,
2192,1998-06-01 00:00:00-04:00,ASRV,0.14,,
2193,1998-06-03 00:00:00-04:00,RIG,0.042882,,
2194,1998-06-03 00:00:00-04:00,CIK,0.06,,
2195,1998-06-04 00:00:00-04:00,LUMN,0.043333,,
2196,1998-06-10 00:00:00-04:00,PW,0.135,,
2197,1998-06-11 00:00:00-04:00,MMT,0.049,,
2198,1998-06-11 00:00:00-04:00,MIN,0.041,,
2199,1998-06-11 00:00:00-04:00,MGF,0.039,,
2200,1998-06-12 00:00:00-04:00,DSWL,0.111111,,
2201,1998-06-12 00:00:00-04:00,DHF,0.12,,
2202,1998-06-16 00:00:00-04:00,GCV,0.2,,
2203,1998-06-18 00:00:00-04:00,PIM,0.06,,
2204,1998-06-18 00:00:00-04:00,BDN,0.38,,
2205,1998-06-18 00:00:00-04:00,PPT,0.063,,
2206,1998-06-19 00:00:00-04:00,HIO,0.089,,
2207,1998-06-23 00:00:00-04:00,CIF,0.057,,
2208,1998-06-24 00:00:00-04:00,MBI,0.133333,,
2209,1998-06-26 00:00:00-04:00,IAF,0.22,,
2210,1998-06-26 00:00:00-04:00,CXE,0.042,,
2211,1998-06-26 00:00:00-04:00,CMU,0.041,,
2212,1998-06-26 00:00:00-04:00,CULP,0.035,,
2213,1998-06-26 00:00:00-04:00,TSI,0.21,,
2214,1998-06-30 00:00:00-04:00,SUP,0.08,,
2215,1998-06-30 00:00:00-04:00,RCG,0.1,,
2216,1998-07-06 00:00:00-04:00,CIK,0.06,,
2217,1998-07-07 00:00:00-04:00,SIEB,0.03,,
2218,1998-07-07 00:00:00-04:00,RAVE,0.06,,
2219,1998-07-13 00:00:00-04:00,DHF,0.12,,
2220,1998-07-13 00:00:00-04:00,MIN,0.042,,
2221,1998-07-13 00:00:00-04:00,MGF,0.041,,
2222,1998-07-13 00:00:00-04:00,AP,0.09,,
2223,1998-07-13 00:00:00-04:00,MMT,0.049,,
2224,1998-07-15 00:00:00-04:00,FARM,0.065,,
2225,1998-07-15 00:00:00-04:00,BPT,0.068,,
2226,1998-07-16 00:00:00-04:00,PPT,0.063,,
2227,1998-07-16 00:00:00-04:00,PIM,0.06,,
2228,1998-07-17 00:00:00-04:00,SVC,0.645482,,
2229,1998-07-23 00:00:00-04:00,ELSE,0.02,,
2230,1998-07-23 00:00:00-04:00,NAT,0.40113,,
2231,1998-07-24 00:00:00-04:00,HIX,0.115,,
2232,1998-07-24 00:00:00-04:00,HIO,0.089,,
2233,1998-07-29 00:00:00-04:00,CIF,0.057,,
2234,1998-07-29 00:00:00-04:00,EDUC,0.01,,
2235,1998-07-29 00:00:00-04:00,CXE,0.042,,
2236,1998-07-29 00:00:00-04:00,CMU,0.041,,
2237,1998-08-05 00:00:00-04:00,SID,0.07275,,
2238,1998-08-05 00:00:00-04:00,CIK,0.06,,
2239,1998-08-06 00:00:00-04:00,RES,0.004609,,
2240,1998-08-06 00:00:00-04:00,PHX,0.008333,,
2241,1998-08-06 00:00:00-04:00,IHT,0.1,,
2242,1998-08-07 00:00:00-04:00,LCUT,0.062,,
2243,1998-08-12 00:00:00-04:00,NRT,0.42,,
2244,1998-08-12 00:00:00-04:00,MMT,0.049,,
2245,1998-08-12 00:00:00-04:00,VVR,0.065,,
2246,1998-08-12 00:00:00-04:00,MIN,0.043,,
2247,1998-08-12 00:00:00-04:00,NNBR,0.08,,
2248,1998-08-12 00:00:00-04:00,MGF,0.04,,
2249,1998-08-12 00:00:00-04:00,DHF,0.12,,
2250,1998-08-14 00:00:00-04:00,HIX,0.345,,
2251,1998-08-14 00:00:00-04:00,SIF,0.05,,
2252,1998-08-18 00:00:00-04:00,PPT,0.063,,
2253,1998-08-18 00:00:00-04:00,PIM,0.06,,
2254,1998-08-19 00:00:00-04:00,CARV,0.75,,
2255,1998-08-21 00:00:00-04:00,HIO,0.089,,
2256,1998-08-25 00:00:00-04:00,SSP,0.186335,,
2257,1998-08-27 00:00:00-04:00,CXE,0.042,,
2258,1998-08-27 00:00:00-04:00,MARPS,0.375,,
2259,1998-08-27 00:00:00-04:00,CIF,0.057,,
2260,1998-08-27 00:00:00-04:00,CMU,0.041,,
2261,1998-08-28 00:00:00-04:00,HHS,0.1,,
2262,1998-09-01 00:00:00-04:00,RIG,0.042882,,
2263,1998-09-02 00:00:00-04:00,LUMN,0.043333,,
2264,1998-09-03 00:00:00-04:00,CIK,0.06,,
2265,1998-09-04 00:00:00-04:00,ASRV,0.14,,
2266,1998-09-10 00:00:00-04:00,PW,0.14,,
2267,1998-09-10 00:00:00-04:00,CATO,0.033333,,
2268,1998-09-11 00:00:00-04:00,MGF,0.038,,
2269,1998-09-11 00:00:00-04:00,MIN,0.043,,
2270,1998-09-11 00:00:00-04:00,HIX,0.115,,
2271,1998-09-11 00:00:00-04:00,VVR,0.065,,
2272,1998-09-11 00:00:00-04:00,MMT,0.049,,
2273,1998-09-11 00:00:00-04:00,DHF,0.12,,
2274,1998-09-16 00:00:00-04:00,GGT,0.23706,,
2275,1998-09-16 00:00:00-04:00,DHY,0.155,,
2276,1998-09-16 00:00:00-04:00,SUNE,60000.0,,
2277,1998-09-16 00:00:00-04:00,GCV,0.2,,
2278,1998-09-17 00:00:00-04:00,PIM,0.06,,
2279,1998-09-17 00:00:00-04:00,PPT,0.063,,
2280,1998-09-18 00:00:00-04:00,HIO,0.089,,
2281,1998-09-22 00:00:00-04:00,ABEV,0.003967,,
2282,1998-09-24 00:00:00-04:00,BDN,0.38,,
2283,1998-09-24 00:00:00-04:00,MBI,0.133333,,
2284,1998-09-25 00:00:00-04:00,CULP,0.035,,
2285,1998-09-28 00:00:00-04:00,CMU,0.041,,
2286,1998-09-28 00:00:00-04:00,IAF,0.205,,
2287,1998-09-28 00:00:00-04:00,CIF,0.057,,
2288,1998-09-28 00:00:00-04:00,TSI,0.21,,
2289,1998-09-28 00:00:00-04:00,CXE,0.042,,
2290,1998-09-30 00:00:00-04:00,SSL,0.068,,
2291,1998-10-05 00:00:00-04:00,CIK,0.06,,
2292,1998-10-06 00:00:00-04:00,HIHO,0.01,,
2293,1998-10-06 00:00:00-04:00,RAVE,0.06,,
2294,1998-10-07 00:00:00-04:00,SUP,0.08,,
2295,1998-10-07 00:00:00-04:00,SIEB,0.03,,
2296,1998-10-09 00:00:00-04:00,DHF,0.12,,
2297,1998-10-09 00:00:00-04:00,HIX,0.115,,
2298,1998-10-13 00:00:00-04:00,VVR,0.062,,
2299,1998-10-13 00:00:00-04:00,RCG,0.1,,
2300,1998-10-13 00:00:00-04:00,AP,0.09,,
2301,1998-10-13 00:00:00-04:00,MMT,0.049,,
2302,1998-10-13 00:00:00-04:00,MGF,0.037,,
2303,1998-10-13 00:00:00-04:00,MIN,0.042,,
2304,1998-10-14 00:00:00-04:00,JOB,0.1043,,
2305,1998-10-14 00:00:00-04:00,DHY,0.08,,
2306,1998-10-14 00:00:00-04:00,FARM,0.07,,
2307,1998-10-14 00:00:00-04:00,BPT,0.055,,
2308,1998-10-16 00:00:00-04:00,PIM,0.06,,
2309,1998-10-16 00:00:00-04:00,PPT,0.063,,
2310,1998-10-23 00:00:00-04:00,ELSE,0.02,,
2311,1998-10-23 00:00:00-04:00,NAT,0.29351,,
2312,1998-10-23 00:00:00-04:00,HIO,0.089,,
2313,1998-10-27 00:00:00-05:00,SIF,0.05,,
2314,1998-10-28 00:00:00-05:00,CIF,0.057,,
2315,1998-10-28 00:00:00-05:00,CMU,0.041,,
2316,1998-10-28 00:00:00-05:00,CXE,0.042,,
2317,1998-11-03 00:00:00-05:00,LCUT,0.062,,
2318,1998-11-04 00:00:00-05:00,CIK,0.06,,
2319,1998-11-05 00:00:00-05:00,DHF,0.12,,
2320,1998-11-06 00:00:00-05:00,PHX,0.008333,,
2321,1998-11-06 00:00:00-05:00,RES,0.004609,,
2322,1998-11-10 00:00:00-05:00,VVR,0.062,,
2323,1998-11-12 00:00:00-05:00,DHY,0.24,,
2324,1998-11-12 00:00:00-05:00,MMT,0.049,,
2325,1998-11-12 00:00:00-05:00,MGF,0.037,,
2326,1998-11-12 00:00:00-05:00,MIN,0.041,,
2327,1998-11-12 00:00:00-05:00,EQS,0.590909,,
2328,1998-11-13 00:00:00-05:00,HIX,0.115,,
2329,1998-11-13 00:00:00-05:00,NRT,0.31,,
2330,1998-11-18 00:00:00-05:00,PIM,0.06,,
2331,1998-11-18 00:00:00-05:00,PPT,0.063,,
2332,1998-11-19 00:00:00-05:00,DSWL,0.146667,,
2333,1998-11-19 00:00:00-05:00,HIO,0.089,,
2334,1998-11-20 00:00:00-05:00,NNBR,0.08,,
