date,CHKR,OXSQ,VOC,USEA,FAT,MIND,NHTC,ABEV,LYG,MFG,NOK,BTG,SAN,PBI,CCEL,WHF,OFS,MRCC,PTMN,TPVG,CMBT,ZIM,OXLC,ECC,ORC,PSEC,TWO,AGNC,FSK,DX,NLY,INSW,MITT,SUNS,PBR,EFC,SDIV,QYLD,TRIN,ARLP,BCSF,RA,USA,GBDC,NMFC,PNNT,GSBD
2024-08-16,0.377317106449902,2.67827815113731,4.60660118053187,2.28742989668986,2.82381829343155,4.36,6.3553581052333,2.23496938935872,2.93537056826541,4.17348016185982,3.94994943596296,2.5941963930136,4.51329953372833,7.05057701200567,6.23065034491008,10.1862225438651,7.33073584634847,7.05688791732909,17.1273404320066,6.6928719392739,16.91,12.7421969779806,4.46325927591686,8.68380915439176,7.09603997711757,4.53203262330154,12.1913260868975,9.04303770098915,17.7909572266244,11.0827654007807,18.1842518811593,46.5421355938493,6.33141043771044,10.4922380992668,13.9773661360498,11.9276057671946,20.491366230152,16.2525503366235,12.8345007527126,22.1327818067742,15.1893474509275,12.0991564662497,6.37902292083162,13.4734974698705,11.245477397485,6.42968006756577,12.4090250759303
2024-08-19,0.435201989604098,2.68729592268996,4.54312439261115,2.31510041963369,2.83467913302167,4.245,6.30883278967522,2.26302339843016,2.96452987854619,4.22246467080183,4.06727466673414,2.65205950958639,4.58066221333622,7.34475964115751,6.13653175963954,10.3003784861671,7.13501231647023,7.16629703232644,17.5747631183182,6.76378978763706,16.7,14.8748102182617,4.50659189024615,8.76363988206237,7.17459392520374,4.52296855805494,12.3077751972059,9.09675871703463,17.7999927559422,11.1548484277776,18.365099736765,46.3217743284612,6.32218097643098,11.2563264866024,14.0880049181293,12.018935060971,20.666506112461,16.3514986202019,12.7984740839331,22.0495758601322,15.0967859186245,12.0530117047461,6.38832178806316,13.6024304600128,11.2913773052298,6.40231972685272,12.5345498960626
2024-08-20,0.453721223204273,2.66926037958466,4.56126061773136,2.32432392728163,2.87812249138216,4.21,6.30883278967522,2.21626671664442,2.89649148789103,4.15388635828301,4.05749756416988,2.73885418444558,4.51329953372833,7.12902571311283,6.40006379839706,10.2213474491888,7.10832274421411,6.9657136548313,17.449484766151,6.6928719392739,16.52,15.0686841491963,4.54125798170958,8.80799028632382,7.16586570874972,4.50484042756173,12.2361142062469,9.06094470633764,17.565068993681,11.1188069142792,18.2204214522804,46.1381399406378,6.26680420875421,11.5172347164243,13.8206278614371,11.9915362728381,20.426841010354,16.3240171099159,12.7534407479587,21.6427912321046,15.1060420718548,12.089927513949,6.40691952252622,13.5655924628293,11.245477397485,6.36583927256866,12.4986856617391
2024-08-21,0.398719099411755,2.66926037958466,4.40710270420962,2.33354743492957,2.87812249138216,4.1,6.32744291589845,2.20691538028727,2.945090338359,4.16368326007141,4.06727466673414,2.78707344825624,4.57103897339224,7.12902571311283,6.69559615614658,10.3794095231453,7.07273664787261,7.0113007860802,17.5210723959608,6.75492505659167,16.22,14.5739713599148,4.60192364177059,8.87008085228985,7.14840927584168,4.63173734101418,12.2898599494662,9.08780521436038,17.7006019334471,11.145838049403,18.1390399172578,46.0922313436819,6.40524612794613,12.2440504994996,13.7007691808509,12.0280679903487,20.55589144995,16.3514986202019,12.7804607495433,22.0773111756796,15.1152982250851,12.0806985616483,6.41621838975776,13.7958299452262,11.2546573790339,6.37495938613968,12.6511086576139
2024-08-22,0.398163522403749,2.66926037958466,4.47057949213034,2.33815918875354,2.87812249138216,3.9363,6.3553581052333,2.17886137121582,2.9548101084526,4.09510494755259,4.01838915391282,2.70992262615919,4.57103897339224,7.07999527492086,6.41041684277682,10.3003784861671,7.15280536464098,7.12982732732733,17.3778971363411,6.61308935986533,16.03,14.1929088060088,4.57592407317301,8.8257304480284,7.11349641002561,4.60454514527437,12.2181989585072,9.04303770098915,17.8632414611663,11.0917757791553,17.9762768472126,45.881051797685,6.45139343434343,11.7222340398558,13.4887115151985,12.0737326372368,20.2885726822153,16.2415725790577,12.6813874103996,22.0680660704971,15.1708351444669,12.1453012277533,6.32322971744243,13.8326679424097,11.236297415936,6.31111859114257,12.6600747161948
2024-08-23,0.393533714003706,2.660242608032,4.55219250517126,2.33354743492957,2.85640081220192,4.0799,6.37396823145653,2.24432072571586,3.04228803929495,4.20287086722503,4.07705176929841,2.76778574273198,4.67689461277606,7.28735915326582,6.28712149607241,10.3969719758072,7.15280536464098,7.13894475357711,17.3407847025208,6.63968355300152,16.27,13.4842661619028,4.60192364177059,8.87008085228985,7.2007785745658,4.60454514527437,12.4152666836444,9.12361922505737,17.9897388716146,11.2179210764,18.0938279533564,46.7165882622816,6.69135942760943,12.3745046144105,13.454770579423,12.219859507279,20.666506112461,16.3514986202019,12.6994007447893,22.2344779637811,15.4114951284548,12.2375907507606,6.42551725698929,13.8050394445221,11.3464571945236,6.38407949971069,12.7138710676801
2024-08-26,0.397237560723741,2.65122483647935,4.57939684285156,2.34277094257752,2.83467913302167,4.05,6.34605304212169,2.23496938935872,3.02284849910776,4.09510494755259,4.08682887186267,2.76778574273198,4.63840165300012,7.14911656770251,6.28712149607241,10.2652535808434,7.22397755732397,7.10247504857799,17.2387255095151,6.65741301509231,16.39,13.2703363070784,4.61059016463645,8.86121077143756,7.26187608974393,4.52296855805494,12.5048429223431,9.23106125714833,18.1614139286516,11.4273465510406,18.2023366667198,46.9369495276697,6.75596565656566,12.4490498229311,14.6227194144423,12.0463338491039,20.7586849978868,16.2965355996298,12.7534407479587,22.1605171223216,15.4300074349154,12.3021934168657,6.40691952252622,13.7774109466345,11.3097372683277,6.36583927256866,12.7049050090992
2024-08-27,0.384274097203619,2.660242608032,4.48871571725054,2.35199445022546,2.85097039240686,3.99,6.38327329456815,2.21626671664442,3.05200780938854,4.08530804576419,4.12593728211973,2.72921033168345,4.76350377227191,7.11949315651037,6.16806148570517,10.2740348071743,7.11721926829948,7.07512276982865,17.22944740106,6.63081882195613,16.53,13.3572453106008,4.54125798170958,8.81686036717611,7.23569144038187,4.61360921052097,12.4510971791239,9.18629374377709,18.2608047511468,11.4364520064597,18.0395735966746,46.9185860888874,6.72827727272727,12.7472306570133,14.4545347821995,12.0463338491039,20.7679028864294,16.3148566064872,12.6813874103996,22.2622132793285,15.5133128139881,12.3667960829707,6.43481612422082,13.9063439367768,11.3372772129746,6.37495938613968,12.6690407747757
2024-08-28,0.384274097203619,2.6422070649267,4.46151137957024,2.3289356811056,2.79666619445625,3.92,6.36466316834492,2.18821270757297,2.945090338359,4.09510494755259,4.09660597442693,2.68099106787279,4.78275025215988,7.04049739333134,6.11770804258543,10.2652535808434,7.11721926829948,7.08424019607843,17.1181100995992,6.58649516672915,16.13,12.8424765974295,4.58459059603887,8.80799028632382,7.22696322392785,4.60454514527437,12.5317157939527,9.20420074912559,18.1343073406984,11.454662917298,18.0757431677958,46.4135915223729,6.81134242424242,12.8124577144687,14.5760014610415,12.0645997078592,20.6111987812055,16.232412075629,12.6093340728405,22.1142915964093,15.4762882010669,12.3298802737678,6.40691952252622,13.8050394445221,11.227117434387,6.3293588182846,12.5793801889669
2024-08-29,0.393533714003706,2.65122483647935,4.51592005493085,2.35199445022546,2.85097039240686,3.8,6.27784692951354,2.13210468943007,2.97424964863979,4.10490184934099,4.38014194879061,2.72921033168345,4.77312701221589,6.95162715975493,6.10829618405837,10.4057532021381,7.2150810332386,7.07512276982865,17.1552225334195,6.61308935986533,16.26,13.0564064522539,4.60192364177059,8.81686036717611,7.22696322392785,4.58620034389877,12.5944191610418,9.20420074912559,18.2788758097822,11.4819792835555,18.1299975244775,46.5880441908052,6.80211296296296,13.3622286273078,14.2770065592766,12.0737326372368,20.6757240010036,16.2690540893438,12.6363540744251,22.1142915964093,15.6984358785942,12.35756713067,6.40691952252622,13.8971344374809,11.236297415936,6.3293588182846,12.6152444232904
